effective_type,x,y,covered_before,covered_by_selected,covered_after
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01636,0.085370488,0.066309959,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01640,0.079113483,0.069623224,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01644,0.066755757,0.079764292,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01648,0.079224557,0.070674226,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01652,0.069058903,0.07348004,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01656,0.061960656,0.070770927,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01660,0.079023413,0.06917996,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01664,0.07903102,0.0695742,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01668,0.079442114,0.069231093,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01672,0.079450071,0.069121458,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01676,0.079205528,0.069007196,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01680,0.079471618,0.069353141,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01684,0.082313195,0.070374429,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01688,0.071372554,0.060696695,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01692,0.075833723,0.066901341,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01696,0.079811819,0.068447568,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01700,0.047867242,0.064725488,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01704,0.07003168,0.063552707,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01708,0.085168794,0.057483982,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01712,0.054099247,0.066517428,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01716,0.065300129,0.097454496,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01720,0.074508786,0.066671409,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01724,0.073968567,0.066399075,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01728,0.077451959,0.062722191,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01732,0.06483186,0.063316964,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01736,0.078258112,0.068624303,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01740,0.05889637,0.082859039,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01744,0.074192405,0.06592378,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01748,0.08476752,0.09586744,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01752,0.069446847,0.069506228,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01756,0.083631627,0.076037847,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01760,0.070596233,0.063845374,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01764,0.074302085,0.066053666,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01768,0.074575946,0.066049941,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01772,0.073246874,0.06000255,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01776,0.089481808,0.049466293,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01780,0.078686178,0.069743559,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01784,0.073606275,0.072072662,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01788,0.075246714,0.067694731,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01792,0.073742695,0.066284098,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01796,0.075077787,0.067909494,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01800,0.07633578,0.067147501,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01804,0.076388538,0.067842074,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01808,0.076297291,0.067002915,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01812,0.075391307,0.066943631,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01816,0.067257442,0.058103517,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01820,0.071300201,0.070247859,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01824,0.071150474,0.070655271,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01828,0.066916667,0.067872658,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01832,0.061531521,0.07021077,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01836,0.075730644,0.066905327,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01840,0.075468801,0.066863701,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01844,0.075416327,0.067007944,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01848,0.075689614,0.067019075,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01852,0.1000865,0.067396998,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01856,0.10028413,0.067349002,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01860,0.087964699,0.056487165,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01864,0.088416383,0.057203971,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01868,0.076702878,0.073123641,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01872,0.074912809,0.067116015,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01876,0.088239782,0.058084089,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01880,0.075195648,0.066689588,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01884,0.071943633,0.064404167,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01888,0.061189849,0.075963371,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01892,0.075304903,0.066761211,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01896,0.075753815,0.067788005,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01900,0.066856466,0.092245013,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01904,0.062032137,0.085034333,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01908,0.061202869,0.10622244,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01912,0.077760018,0.074681684,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01916,0.052767444,0.073160045,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01920,0.060527202,0.071688399,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01924,0.076780595,0.054286893,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01928,0.060391918,0.071705192,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01932,0.083348945,0.076938972,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01936,0.11908085,0.04264088,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01940,0.1023647,0.0801505,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01944,0.08874999,0.083998553,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01948,0.10211894,0.074734755,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01952,0.063979991,0.083627596,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01956,0.076479867,0.073029391,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01960,0.086793751,0.086895421,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01964,0.07678955,0.073487222,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01968,0.075290993,0.071493998,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01972,0.07733611,0.07431335,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01976,0.085735202,0.086441204,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01980,0.080985174,0.07627786,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01984,0.0721009,0.070336282,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01988,0.076651558,0.073103108,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01992,0.076489918,0.071788184,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim01996,0.075592682,0.071372449,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim02000,0.082556903,0.041736372,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim02004,0.064914636,0.057068288,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim02008,0.098342389,0.085866421,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim02012,0.068826616,0.062488928,0,1,1
r3.0:Fe:cn13:CCFeFeFeFeFeFeFeFeFeFeFe:sim02016,0.072257079,0.06482821,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00002,0.1238369,0.061253209,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00006,0.12395299,0.062368207,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00010,0.11624127,0.059343275,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00014,0.10498168,0.047756381,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00018,0.11237893,0.074902132,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00023,0.10123716,0.08613503,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00027,0.1109525,0.078466468,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00031,0.11655267,0.075991094,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00035,0.10295855,0.071149468,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00039,0.11675344,0.086188294,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00043,0.10980678,0.078438833,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00047,0.11007367,0.078753673,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00051,0.10105664,0.089185506,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00055,0.11226411,0.07974384,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00059,0.10119821,0.089326777,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00063,0.11092689,0.079238474,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00067,0.11054704,0.078893758,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00071,0.11022177,0.078605816,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00075,0.1092722,0.076050714,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00079,0.10922756,0.078328639,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00083,0.12266892,0.067853272,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00087,0.13077837,0.081151061,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00091,0.10125203,0.07089448,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00095,0.11125388,0.078641675,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00099,0.10883185,0.095793664,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00103,0.090032525,0.083647996,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00107,0.10171799,0.074618019,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00111,0.10626426,0.099400811,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00115,0.10548268,0.09755104,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00119,0.092117891,0.11956635,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00123,0.09864106,0.090638421,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00127,0.098267801,0.090356939,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00131,0.094480902,0.11096284,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00135,0.097417496,0.090149753,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00139,0.093338333,0.089298017,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00143,0.087772116,0.061981577,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00147,0.10593846,0.058899231,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00151,0.09060476,0.082846664,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00155,0.098115034,0.09059462,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00159,0.097953655,0.090419404,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00163,0.10724488,0.090280004,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00167,0.10184202,0.092646375,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00171,0.078006662,0.090313338,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00175,0.096696876,0.089755751,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00179,0.1093336,0.082409479,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00183,0.09827055,0.090432748,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00187,0.098197624,0.090198845,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00191,0.10111915,0.098959535,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00195,0.098898076,0.096487999,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00199,0.090454891,0.10562794,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00203,0.097456016,0.093824923,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00207,0.0985884,0.095080405,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00211,0.095492348,0.09223865,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00215,0.09613961,0.092641726,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00219,0.11044712,0.077309631,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00223,0.077831767,0.095683523,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00227,0.10171451,0.090310238,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00231,0.095305219,0.092216931,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00235,0.08587417,0.10099197,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00239,0.10377847,0.1023844,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00243,0.10442377,0.074683443,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00247,0.098258004,0.066438936,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00251,0.092338122,0.091146976,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00255,0.10493868,0.081389971,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00259,0.095238008,0.092445761,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00263,0.093304671,0.092005543,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00267,0.093992725,0.092950925,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00271,0.097102821,0.089823902,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00275,0.097134955,0.096580289,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00279,0.095923774,0.092975415,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00283,0.09715087,0.093404755,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00287,0.096098296,0.092927709,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00291,0.095991939,0.092883557,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00295,0.092724517,0.090840027,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00299,0.089103796,0.085444532,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00303,0.092014045,0.10970525,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00307,0.084822066,0.10245861,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00311,0.10463756,0.093163952,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00315,0.10098387,0.093506612,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00319,0.10984383,0.10069913,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00323,0.091320977,0.092724673,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00327,0.095447041,0.093666486,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00331,0.095505103,0.093960598,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00335,0.095778011,0.093880035,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00339,0.092197403,0.091681816,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00343,0.095495723,0.093987845,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00347,0.10291155,0.099513665,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00351,0.096390344,0.089729249,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00355,0.095789403,0.095090598,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00359,0.095620751,0.094190322,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00363,0.11383204,0.077575579,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00367,0.093086064,0.09574993,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00371,0.09582375,0.094350576,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00375,0.095769823,0.094172746,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00379,0.082208194,0.094137341,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00383,0.09548644,0.094172843,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00387,0.095406592,0.09400855,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00391,0.096720472,0.095334217,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00395,0.087660357,0.083967432,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00399,0.096047021,0.094250381,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00403,0.095822446,0.094250053,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00407,0.09675099,0.095234416,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00411,0.11911064,0.093023218,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00415,0.10234037,0.092791557,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00419,0.082226686,0.11034926,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00423,0.094853774,0.093201078,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00427,0.091589585,0.090846539,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00431,0.095862463,0.093645684,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00435,0.072604723,0.092212617,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00439,0.097795688,0.096515909,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00443,0.1172629,0.079052478,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00447,0.095895588,0.094159387,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00451,0.10954624,0.088489525,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00455,0.10611845,0.086173482,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00459,0.1054647,0.086025335,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00463,0.093805365,0.080632411,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00467,0.10862741,0.082957596,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00471,0.095697246,0.09407717,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00475,0.095650703,0.093758695,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00479,0.085531965,0.10158956,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00483,0.058111656,0.092950501,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00487,0.076391079,0.0727937,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00491,0.095689982,0.093802169,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00495,0.10937151,0.1056703,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00499,0.085468248,0.10349561,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00503,0.097218469,0.094776526,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00507,0.11722834,0.09460187,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00511,0.075716965,0.11436722,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00515,0.083710946,0.10365026,0,1,1
r3.0:Fe:cn13:CFeFeFeFeFeFeFeFeFeFeFeFe:sim00519,0.08520326,0.099775396,0,1,1
