rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
2195,large_file,5089,74,rare,2,21809,1822,92.28978883669755
2196,large_file,5115,76,rare,2,21811,1820,92.29825229571325
2197,large_file,5119,78,rare,2,21813,1818,92.30671575472896
2198,large_file,5124,68,rare,2,21815,1816,92.31517921374466
2199,large_file,5170,76,rare,2,21817,1814,92.32364267276036
2200,large_file,5210,58,rare,2,21819,1812,92.33210613177606
2201,large_file,5253,67,rare,2,21821,1810,92.34056959079176
2202,large_file,5256,79,rare,2,21823,1808,92.34903304980746
2203,large_file,5377,57,rare,2,21825,1806,92.35749650882316
2204,large_file,5474,70,rare,2,21827,1804,92.36595996783886
2205,large_file,5637,59,rare,2,21829,1802,92.37442342685456
2206,large_file,5681,60,rare,2,21831,1800,92.38288688587025
2207,large_file,5709,55,rare,2,21833,1798,92.39135034488595
2208,large_file,5735,66,rare,2,21835,1796,92.39981380390165
2209,large_file,5756,60,rare,2,21837,1794,92.40827726291735
2210,large_file,5774,60,rare,2,21839,1792,92.41674072193305
2211,large_file,5901,67,rare,2,21841,1790,92.42520418094875
2212,large_file,5928,63,rare,2,21843,1788,92.43366763996445
2213,large_file,5948,62,rare,2,21845,1786,92.44213109898016
2214,large_file,6010,64,rare,2,21847,1784,92.45059455799586
2215,large_file,6048,61,rare,2,21849,1782,92.45905801701156
2216,large_file,6056,64,rare,2,21851,1780,92.46752147602726
2217,large_file,6063,66,rare,2,21853,1778,92.47598493504296
2218,large_file,6072,65,rare,2,21855,1776,92.48444839405865
2219,large_file,6113,66,rare,2,21857,1774,92.49291185307435
2220,large_file,6117,65,rare,2,21859,1772,92.50137531209005
2221,large_file,6124,65,rare,2,21861,1770,92.50983877110575
2222,large_file,6151,68,rare,2,21863,1768,92.51830223012145
2223,large_file,6152,64,rare,2,21865,1766,92.52676568913715
2224,large_file,6161,63,rare,2,21867,1764,92.53522914815285
2225,large_file,6404,76,rare,2,21869,1762,92.54369260716855
2226,large_file,6433,59,rare,2,21871,1760,92.55215606618425
2227,large_file,6487,71,rare,2,21873,1758,92.56061952519995
2228,large_file,6665,59,rare,2,21875,1756,92.56908298421565
2229,large_file,6772,61,rare,2,21877,1754,92.57754644323136
2230,large_file,6791,59,rare,2,21879,1752,92.58600990224704
2231,large_file,6799,63,rare,2,21881,1750,92.59447336126274
2232,large_file,6826,57,rare,2,21883,1748,92.60293682027844
2233,large_file,6831,62,rare,2,21885,1746,92.61140027929414
2234,large_file,6848,69,rare,2,21887,1744,92.61986373830985
2235,large_file,6897,64,rare,2,21889,1742,92.62832719732555
2236,large_file,6936,69,rare,2,21891,1740,92.63679065634125
2237,large_file,6950,63,rare,2,21893,1738,92.64525411535695
2238,large_file,6955,63,rare,2,21895,1736,92.65371757437265
2239,large_file,6960,62,rare,2,21897,1734,92.66218103338835
2240,large_file,6994,63,rare,2,21899,1732,92.67064449240405
2241,large_file,7041,72,rare,2,21901,1730,92.67910795141975
2242,large_file,7072,65,rare,2,21903,1728,92.68757141043544
2243,large_file,7075,69,rare,2,21905,1726,92.69603486945114
2244,large_file,7086,59,rare,2,21907,1724,92.70449832846684
2245,large_file,7105,67,rare,2,21909,1722,92.71296178748254
2246,large_file,7125,73,rare,2,21911,1720,92.72142524649824
2247,large_file,7139,72,rare,2,21913,1718,92.72988870551394
2248,large_file,7441,79,rare,2,21915,1716,92.73835216452964
2249,large_file,7630,65,rare,2,21917,1714,92.74681562354534
2250,large_file,7692,65,rare,2,21919,1712,92.75527908256105
2251,large_file,7693,59,rare,2,21921,1710,92.76374254157675
2252,large_file,7694,76,rare,2,21923,1708,92.77220600059245
2253,large_file,7696,66,rare,2,21925,1706,92.78066945960815
2254,large_file,7752,77,rare,2,21927,1704,92.78913291862384
2255,large_file,7762,67,rare,2,21929,1702,92.79759637763954
2256,large_file,7770,74,rare,2,21931,1700,92.80605983665524
2257,large_file,7784,68,rare,2,21933,1698,92.81452329567094
2258,large_file,8039,69,rare,2,21935,1696,92.82298675468664
2259,large_file,8157,82,rare,2,21937,1694,92.83145021370234
2260,large_file,8288,81,rare,2,21939,1692,92.83991367271804
2261,large_file,8304,81,rare,2,21941,1690,92.84837713173374
2262,large_file,8457,76,rare,2,21943,1688,92.85684059074944
2263,large_file,8785,103,rare,2,21945,1686,92.86530404976514
2264,large_file,8790,108,rare,2,21947,1684,92.87376750878084
2265,large_file,8833,94,rare,2,21949,1682,92.88223096779654
2266,large_file,8835,95,rare,2,21951,1680,92.89069442681223
2267,large_file,8839,99,rare,2,21953,1678,92.89915788582793
2268,large_file,8843,97,rare,2,21955,1676,92.90762134484363
2269,large_file,8860,93,rare,2,21957,1674,92.91608480385933
2270,large_file,8863,91,rare,2,21959,1672,92.92454826287504
2271,large_file,8877,101,rare,2,21961,1670,92.93301172189074
2272,large_file,8879,99,rare,2,21963,1668,92.94147518090644
2273,large_file,8887,100,rare,2,21965,1666,92.94993863992214
2274,large_file,8914,100,rare,2,21967,1664,92.95840209893784
2275,large_file,8916,105,rare,2,21969,1662,92.96686555795354
2276,large_file,8918,98,rare,2,21971,1660,92.97532901696924
2277,large_file,8926,105,rare,2,21973,1658,92.98379247598494
2278,large_file,8928,104,rare,2,21975,1656,92.99225593500063
2279,large_file,8934,97,rare,2,21977,1654,93.00071939401633
2280,large_file,8938,103,rare,2,21979,1652,93.00918285303203
2281,large_file,8949,108,rare,2,21981,1650,93.01764631204773
2282,large_file,8971,105,rare,2,21983,1648,93.02610977106343
2283,large_file,9027,93,rare,2,21985,1646,93.03457323007913
2284,large_file,9058,93,rare,2,21987,1644,93.04303668909483
2285,large_file,9062,93,rare,2,21989,1642,93.05150014811053
2286,large_file,9081,78,rare,2,21991,1640,93.05996360712624
2287,large_file,9087,116,rare,2,21993,1638,93.06842706614194
2288,large_file,9100,97,rare,2,21995,1636,93.07689052515764
2289,large_file,9112,79,rare,2,21997,1634,93.08535398417334
2290,large_file,9113,108,rare,2,21999,1632,93.09381744318902
2291,large_file,9128,87,rare,2,22001,1630,93.10228090220473
2292,large_file,9141,86,rare,2,22003,1628,93.11074436122043
2293,large_file,9147,106,rare,2,22005,1626,93.11920782023613
2294,large_file,9158,109,rare,2,22007,1624,93.12767127925183
2295,large_file,9168,96,rare,2,22009,1622,93.13613473826753
2296,large_file,9171,104,rare,2,22011,1620,93.14459819728323
2297,large_file,9173,122,rare,2,22013,1618,93.15306165629893
2298,large_file,9186,98,rare,2,22015,1616,93.16152511531463
2299,large_file,9193,96,rare,2,22017,1614,93.16998857433033
2300,large_file,9199,84,rare,2,22019,1612,93.17845203334603
2301,large_file,9240,98,rare,2,22021,1610,93.18691549236173
2302,large_file,9246,105,rare,2,22023,1608,93.19537895137742
2303,large_file,9247,108,rare,2,22025,1606,93.20384241039312
2304,large_file,9297,115,rare,2,22027,1604,93.21230586940882
2305,large_file,9310,95,rare,2,22029,1602,93.22076932842452
2306,large_file,9316,111,rare,2,22031,1600,93.22923278744022
2307,large_file,9321,111,rare,2,22033,1598,93.23769624645593
2308,large_file,9329,82,rare,2,22035,1596,93.24615970547163
2309,large_file,9333,108,rare,2,22037,1594,93.25462316448733
2310,large_file,9353,102,rare,2,22039,1592,93.26308662350303
2311,large_file,9355,105,rare,2,22041,1590,93.27155008251873
2312,large_file,9357,108,rare,2,22043,1588,93.28001354153443
2313,large_file,9360,80,rare,2,22045,1586,93.28847700055013
2314,large_file,9370,90,rare,2,22047,1584,93.29694045956582
2315,large_file,9420,115,rare,2,22049,1582,93.30540391858152
2316,large_file,9422,101,rare,2,22051,1580,93.31386737759722
2317,large_file,9446,91,rare,2,22053,1578,93.32233083661292
2318,large_file,9450,100,rare,2,22055,1576,93.33079429562862
2319,large_file,9461,97,rare,2,22057,1574,93.33925775464432
2320,large_file,9472,112,rare,2,22059,1572,93.34772121366002
2321,large_file,9475,106,rare,2,22061,1570,93.35618467267572
2322,large_file,9477,101,rare,2,22063,1568,93.36464813169142
2323,large_file,9481,113,rare,2,22065,1566,93.37311159070713
2324,large_file,9483,115,rare,2,22067,1564,93.38157504972283
2325,large_file,9494,86,rare,2,22069,1562,93.39003850873853
2326,large_file,9523,82,rare,2,22071,1560,93.39850196775421
2327,large_file,9525,95,rare,2,22073,1558,93.40696542676991
2328,large_file,9539,99,rare,2,22075,1556,93.41542888578562
2329,large_file,9556,98,rare,2,22077,1554,93.42389234480132
2330,large_file,9564,104,rare,2,22079,1552,93.43235580381702
2331,large_file,9567,81,rare,2,22081,1550,93.44081926283272
2332,large_file,9572,80,rare,2,22083,1548,93.44928272184842
2333,large_file,9604,86,rare,2,22085,1546,93.45774618086412
2334,large_file,9638,112,rare,2,22087,1544,93.46620963987982
2335,large_file,9642,96,rare,2,22089,1542,93.47467309889552
2336,large_file,9647,99,rare,2,22091,1540,93.48313655791122
2337,large_file,9662,68,rare,2,22093,1538,93.49160001692692
2338,large_file,9677,90,rare,2,22095,1536,93.50006347594262
2339,large_file,9681,83,rare,2,22097,1534,93.50852693495831
2340,large_file,9688,93,rare,2,22099,1532,93.51699039397401
2341,large_file,9712,88,rare,2,22101,1530,93.52545385298971
2342,large_file,9722,67,rare,2,22103,1528,93.53391731200541
2343,large_file,9759,113,rare,2,22105,1526,93.54238077102112
2344,large_file,9761,110,rare,2,22107,1524,93.55084423003682
2345,large_file,9762,85,rare,2,22109,1522,93.55930768905252
2346,large_file,9767,100,rare,2,22111,1520,93.56777114806822
2347,large_file,9778,99,rare,2,22113,1518,93.57623460708392
2348,large_file,9792,91,rare,2,22115,1516,93.58469806609962
2349,large_file,9806,100,rare,2,22117,1514,93.59316152511532
2350,large_file,9808,93,rare,2,22119,1512,93.60162498413102
2351,large_file,9816,87,rare,2,22121,1510,93.61008844314671
2352,large_file,9825,108,rare,2,22123,1508,93.61855190216241
2353,large_file,9834,86,rare,2,22125,1506,93.62701536117811
2354,large_file,9838,87,rare,2,22127,1504,93.63547882019381
2355,large_file,9851,102,rare,2,22129,1502,93.64394227920951
2356,large_file,9865,113,rare,2,22131,1500,93.65240573822521
2357,large_file,9878,74,rare,2,22133,1498,93.66086919724091
2358,large_file,9886,92,rare,2,22135,1496,93.66933265625661
2359,large_file,9901,92,rare,2,22137,1494,93.67779611527232
2360,large_file,9902,82,rare,2,22139,1492,93.68625957428802
2361,large_file,9903,94,rare,2,22141,1490,93.69472303330372
2362,large_file,9909,98,rare,2,22143,1488,93.70318649231942
2363,large_file,9912,88,rare,2,22145,1486,93.7116499513351
2364,large_file,9922,106,rare,2,22147,1484,93.7201134103508
2365,large_file,9928,86,rare,2,22149,1482,93.7285768693665
2366,large_file,9952,98,rare,2,22151,1480,93.73704032838221
2367,large_file,9955,78,rare,2,22153,1478,93.74550378739791
2368,large_file,10041,75,rare,2,22155,1476,93.75396724641361
2369,large_file,10052,98,rare,2,22157,1474,93.76243070542931
2370,large_file,10058,103,rare,2,22159,1472,93.77089416444501
2371,large_file,10062,106,rare,2,22161,1470,93.77935762346071
2372,large_file,10073,97,rare,2,22163,1468,93.78782108247641
2373,large_file,10101,109,rare,2,22165,1466,93.79628454149211
2374,large_file,10117,88,rare,2,22167,1464,93.80474800050781
2375,large_file,10122,105,rare,2,22169,1462,93.8132114595235
2376,large_file,10137,88,rare,2,22171,1460,93.8216749185392
2377,large_file,10144,77,rare,2,22173,1458,93.8301383775549
2378,large_file,10163,98,rare,2,22175,1456,93.8386018365706
2379,large_file,10166,105,rare,2,22177,1454,93.8470652955863
2380,large_file,10193,109,rare,2,22179,1452,93.855528754602
2381,large_file,10196,89,rare,2,22181,1450,93.8639922136177
2382,large_file,10211,95,rare,2,22183,1448,93.87245567263341
2383,large_file,10236,106,rare,2,22185,1446,93.88091913164911
2384,large_file,10239,106,rare,2,22187,1444,93.88938259066481
2385,large_file,10247,95,rare,2,22189,1442,93.89784604968051
2386,large_file,10261,88,rare,2,22191,1440,93.90630950869621
2387,large_file,10270,107,rare,2,22193,1438,93.9147729677119
2388,large_file,10278,101,rare,2,22195,1436,93.9232364267276
2389,large_file,10279,98,rare,2,22197,1434,93.9316998857433
2390,large_file,10291,80,rare,2,22199,1432,93.940163344759
2391,large_file,10397,99,rare,2,22201,1430,93.9486268037747
2392,large_file,10414,86,rare,2,22203,1428,93.9570902627904
2393,large_file,10415,82,rare,2,22205,1426,93.9655537218061
2394,large_file,10418,84,rare,2,22207,1424,93.9740171808218
2395,large_file,10442,93,rare,2,22209,1422,93.9824806398375
2396,large_file,10447,95,rare,2,22211,1420,93.9909440988532
2397,large_file,10458,81,rare,2,22213,1418,93.9994075578689
2398,large_file,10483,92,rare,2,22215,1416,94.00787101688461
2399,large_file,10486,95,rare,2,22217,1414,94.0163344759003
2400,large_file,10492,84,rare,2,22219,1412,94.024797934916
2401,large_file,10493,85,rare,2,22221,1410,94.0332613939317
2402,large_file,10506,96,rare,2,22223,1408,94.0417248529474
2403,large_file,10541,107,rare,2,22225,1406,94.0501883119631
2404,large_file,10542,103,rare,2,22227,1404,94.0586517709788
2405,large_file,10547,87,rare,2,22229,1402,94.0671152299945
2406,large_file,10552,71,rare,2,22231,1400,94.0755786890102
2407,large_file,10555,94,rare,2,22233,1398,94.0840421480259
2408,large_file,10557,75,rare,2,22235,1396,94.0925056070416
2409,large_file,10562,78,rare,2,22237,1394,94.1009690660573
2410,large_file,10563,74,rare,2,22239,1392,94.109432525073
2411,large_file,10564,91,rare,2,22241,1390,94.11789598408869
2412,large_file,10571,86,rare,2,22243,1388,94.12635944310439
2413,large_file,10574,76,rare,2,22245,1386,94.13482290212009
2414,large_file,10580,111,rare,2,22247,1384,94.1432863611358
2415,large_file,10593,102,rare,2,22249,1382,94.1517498201515
2416,large_file,10597,107,rare,2,22251,1380,94.1602132791672
2417,large_file,10604,101,rare,2,22253,1378,94.1686767381829
2418,large_file,10608,95,rare,2,22255,1376,94.1771401971986
2419,large_file,10616,93,rare,2,22257,1374,94.1856036562143
2420,large_file,10628,102,rare,2,22259,1372,94.19406711523
2421,large_file,10650,117,rare,2,22261,1370,94.2025305742457
2422,large_file,10658,84,rare,2,22263,1368,94.2109940332614
2423,large_file,10659,94,rare,2,22265,1366,94.21945749227709
2424,large_file,10670,98,rare,2,22267,1364,94.22792095129279
2425,large_file,10680,80,rare,2,22269,1362,94.23638441030849
2426,large_file,10682,107,rare,2,22271,1360,94.24484786932419
2427,large_file,10689,61,rare,2,22273,1358,94.25331132833989
2428,large_file,10691,82,rare,2,22275,1356,94.26177478735559
2429,large_file,10706,112,rare,2,22277,1354,94.27023824637129
2430,large_file,10708,89,rare,2,22279,1352,94.278701705387
2431,large_file,10728,75,rare,2,22281,1350,94.2871651644027
2432,large_file,10749,104,rare,2,22283,1348,94.2956286234184
2433,large_file,10824,92,rare,2,22285,1346,94.3040920824341
2434,large_file,10886,74,rare,2,22287,1344,94.3125555414498
2435,large_file,10904,75,rare,2,22289,1342,94.32101900046548
2436,large_file,10922,72,rare,2,22291,1340,94.32948245948118
2437,large_file,10944,64,rare,2,22293,1338,94.33794591849689
2438,large_file,11000,89,rare,2,22295,1336,94.34640937751259
2439,large_file,11740,97,rare,2,22297,1334,94.35487283652829
2440,large_file,11761,93,rare,2,22299,1332,94.36333629554399
2441,large_file,11926,95,rare,2,22301,1330,94.37179975455969
2442,large_file,11951,85,rare,2,22303,1328,94.38026321357539
2443,large_file,11952,86,rare,2,22305,1326,94.38872667259109
2444,large_file,11982,88,rare,2,22307,1324,94.39719013160679
2445,large_file,11987,90,rare,2,22309,1322,94.40565359062249
2446,large_file,12028,91,rare,2,22311,1320,94.4141170496382
2447,large_file,12076,79,rare,2,22313,1318,94.42258050865388
2448,large_file,12080,89,rare,2,22315,1316,94.43104396766958
2449,large_file,12084,90,rare,2,22317,1314,94.43950742668528
2450,large_file,12166,72,rare,2,22319,1312,94.44797088570098
2451,large_file,12200,90,rare,2,22321,1310,94.45643434471668
2452,large_file,12207,88,rare,2,22323,1308,94.46489780373238
2453,large_file,12216,94,rare,2,22325,1306,94.47336126274809
2454,large_file,12235,91,rare,2,22327,1304,94.48182472176379
2455,large_file,12263,90,rare,2,22329,1302,94.49028818077949
2456,large_file,12310,93,rare,2,22331,1300,94.49875163979519
2457,large_file,12323,92,rare,2,22333,1298,94.50721509881089
2458,large_file,12387,92,rare,2,22335,1296,94.51567855782659
2459,large_file,12404,68,rare,2,22337,1294,94.52414201684228
2460,large_file,12435,93,rare,2,22339,1292,94.53260547585798
2461,large_file,12440,91,rare,2,22341,1290,94.54106893487368
2462,large_file,12456,92,rare,2,22343,1288,94.54953239388938
2463,large_file,12491,92,rare,2,22345,1286,94.55799585290508
2464,large_file,12497,93,rare,2,22347,1284,94.56645931192078
2465,large_file,12575,86,rare,2,22349,1282,94.57492277093648
2466,large_file,12579,70,rare,2,22351,1280,94.58338622995218
2467,large_file,12586,67,rare,2,22353,1278,94.59184968896788
2468,large_file,12589,84,rare,2,22355,1276,94.60031314798358
2469,large_file,12649,72,rare,2,22357,1274,94.60877660699929
2470,large_file,12656,73,rare,2,22359,1272,94.61724006601499
2471,large_file,12700,76,rare,2,22361,1270,94.62570352503069
2472,large_file,12746,75,rare,2,22363,1268,94.63416698404637
2473,large_file,12766,73,rare,2,22365,1266,94.64263044306207
2474,large_file,12985,80,rare,2,22367,1264,94.65109390207778
2475,large_file,13036,83,rare,2,22369,1262,94.65955736109348
2476,large_file,13167,72,rare,2,22371,1260,94.66802082010918
2477,large_file,13186,74,rare,2,22373,1258,94.67648427912488
2478,large_file,13478,68,rare,2,22375,1256,94.68494773814058
